Year,Team,Position,Points,Profit(£),Age,Name,Height(cm)
2023,Liverpool FC,5,67,151.6,27.4,Kostas Tsimikas,179
2023,Liverpool FC,5,67,151.6,27.4,Bobby Clark,178
2023,Liverpool FC,5,67,151.6,27.4, Diogo Jota,178
2023,Liverpool FC,5,67,151.6,27.4,Andy Robertson,178
2023,Liverpool FC,5,67,151.6,27.4,Calvin Ramsay,177
2023,Liverpool FC,5,67,151.6,27.4,Ben Doak,176
2023,Liverpool FC,5,67,151.6,27.4,James Milner,175
2023,Liverpool FC,5,67,151.6,27.4,Mo Salah,175
2023,Liverpool FC,5,67,151.6,27.4, Thiago,174
2023,Brighton & Hove Albion,6,62,150.2,26.3, Robert Sánchez,197
2023,Brighton & Hove Albion,6,62,150.2,26.3,Lewis Dunk,192
2023,Brighton & Hove Albion,6,62,150.2,26.3,Jakub Moder,191
2023,Brighton & Hove Albion,6,62,150.2,26.3,Adam Webster,191
2023,Brighton & Hove Albion,6,62,150.2,26.3,Jan Paul van Hecke,189
2023,Brighton & Hove Albion,6,62,150.2,26.3,Jason Steele,188
2023,Brighton & Hove Albion,6,62,150.2,26.3,Levi Colwill,187
2023,Brighton & Hove Albion,6,62,150.2,26.3,Odel Offiah,187
2023,Brighton & Hove Albion,6,62,150.2,26.3,Imari Samuels,187
2023,Brighton & Hove Albion,6,62,150.2,26.3,Thomas McGill,185
2023,Brighton & Hove Albion,6,62,150.2,26.3,Danny Welbeck,185
2023,Brighton & Hove Albion,6,62,150.2,26.3,Joël Veltman,184
2023,Brighton & Hove Albion,6,62,150.2,26.3,Evan Ferguson,183
2023,Brighton & Hove Albion,6,62,150.2,26.3,Jeremy Sarmiento,183
2023,Brighton & Hove Albion,6,62,150.2,26.3,Pascal Groß,181
2023,Brighton & Hove Albion,6,62,150.2,26.3,Jack Hinchy,180
2023,Brighton & Hove Albion,6,62,150.2,26.3,Jack Hinshelwood,180
2023,Brighton & Hove Albion,6,62,150.2,26.3,Solly March,180
2023,Brighton & Hove Albion,6,62,150.2,26.3,Deniz Undav,179
2023,Brighton & Hove Albion,6,62,150.2,26.3,Moisés Caicedo,178
2023,Brighton & Hove Albion,6,62,150.2,26.3,Kaoru Mitoma,178
2023,Brighton & Hove Albion,6,62,150.2,26.3,Andrew Moran,177
2023,Brighton & Hove Albion,6,62,150.2,26.3,Pervis Estupiñán,175
2023,Brighton & Hove Albion,6,62,150.2,26.3,Cameron Peupion,175
2023,Brighton & Hove Albion,6,62,150.2,26.3,Facundo Buonanotte,174
2023,Brighton & Hove Albion,6,62,150.2,26.3,Alexis Mac Allister,174
2023,Brighton & Hove Albion,6,62,150.2,26.3,Julio Enciso,173
2023,Aston Villa,7,61,142.1,27.0,Josh Feeney,196
2023,Aston Villa,7,61,142.1,27.0,Tyrone Mings,196
2023,Aston Villa,7,61,142.1,27.0,Robin Olsen,196
2023,Aston Villa,7,61,142.1,27.0,Emiliano Martínez,195
2023,Aston Villa,7,61,142.1,27.0,Oliwier Zych,193
2023,Aston Villa,7,61,142.1,27.0,Sil Swinkels,191
2023,Aston Villa,7,61,142.1,27.0,Viljami Sinisalo,190
2023,Aston Villa,7,61,142.1,27.0,Leander Dendoncker,188
2023,Aston Villa,7,61,142.1,27.0,James Wright,188
2023,Aston Villa,7,61,142.1,27.0,Matty Cash,185
2023,Aston Villa,7,61,142.1,27.0, Diego Carlos,185
2023,Aston Villa,7,61,142.1,27.0,Jhon Durán,185
2023,Aston Villa,7,61,142.1,27.0,Boubacar Kamara,184
2023,Aston Villa,7,61,142.1,27.0,Ezri Konsa,183
2023,Aston Villa,7,61,142.1,27.0,Jed Steer,183
2023,Aston Villa,7,61,142.1,27.0,Calum Chambers,182
2023,Aston Villa,7,61,142.1,27.0,Sebastian Revan,181
2023,Aston Villa,7,61,142.1,27.0,Bertrand Traoré,181
2023,Aston Villa,7,61,142.1,27.0,Jacob Ramsey,180
2023,Aston Villa,7,61,142.1,27.0,Ollie Watkins,180
2023,Aston Villa,7,61,142.1,27.0, Álex Moreno,179
2023,Aston Villa,7,61,142.1,27.0,Leon Bailey,178
2023,Aston Villa,7,61,142.1,27.0,Lucas Digne,178
2023,Aston Villa,7,61,142.1,27.0,John McGinn,178
2023,Aston Villa,7,61,142.1,27.0, Douglas Luiz,177
2023,Aston Villa,7,61,142.1,27.0,Travis Patterson,177
2023,Aston Villa,7,61,142.1,27.0,Kadan Young,176
2023,Aston Villa,7,61,142.1,27.0,Ashley Young,175
2023,Tottenham Hotspur,8,60,134.0,27.6,Fraser Forster,201
2023,Tottenham Hotspur,8,60,134.0,27.6,Eric Dier,191
2023,Tottenham Hotspur,8,60,134.0,27.6,Alfie Whiteman,189
2023,Tottenham Hotspur,8,60,134.0,27.6,Brandon Austin,188
2023,Tottenham Hotspur,8,60,134.0,27.6,Harry Kane,188
2023,Tottenham Hotspur,8,60,134.0,27.6,Hugo Lloris,188
2023,Tottenham Hotspur,8,60,134.0,27.6,Rodrigo Bentancur,187
2023,Tottenham Hotspur,8,60,134.0,27.6,Davinson Sánchez,187
2023,Tottenham Hotspur,8,60,134.0,27.6,Dejan Kulusevski,186
2023,Tottenham Hotspur,8,60,134.0,27.6,Clément Lenglet,186
2023,Tottenham Hotspur,8,60,134.0,27.6,Ivan Perišić,186
2023,Tottenham Hotspur,8,60,134.0,27.6,Pierre-Emile Højbjerg,185
2023,Tottenham Hotspur,8,60,134.0,27.6,Cristian Romero,185
2023,Tottenham Hotspur,8,60,134.0,27.6,Matthew Craig,184
2023,Tottenham Hotspur,8,60,134.0,27.6, Richarlison,184
2023,Tottenham Hotspur,8,60,134.0,27.6,Pape Sarr,184
2023,Tottenham Hotspur,8,60,134.0,27.6,Heung-min Son,184
2023,Tottenham Hotspur,8,60,134.0,27.6,Japhet Tanganga,184
2023,Tottenham Hotspur,8,60,134.0,27.6, Emerson Royal,183
2023,Tottenham Hotspur,8,60,134.0,27.6,Yves Bissouma,182
2023,Tottenham Hotspur,8,60,134.0,27.6,Alfie Devine,182
2023,Tottenham Hotspur,8,60,134.0,27.6,Ben Davies,181
2023,Tottenham Hotspur,8,60,134.0,27.6,Arnaut Danjuma,178
2023,Tottenham Hotspur,8,60,134.0,27.6,Ryan Sessegnon,178
2023,Tottenham Hotspur,8,60,134.0,27.6,Romaine Mundle,177
2023,Tottenham Hotspur,8,60,134.0,27.6, Yago Santiago,177
2023,Tottenham Hotspur,8,60,134.0,27.6, Pedro Porro,176
2023,Tottenham Hotspur,8,60,134.0,27.6,George Abbott,175
2023,Tottenham Hotspur,8,60,134.0,27.6,Oliver Skipp,175
2023,Brentford FC,9,59,131.5,26.2,Kristoffer Ajer,196
2023,Brentford FC,9,59,131.5,26.2,Pontus Jansson,196
2023,Brentford FC,9,59,131.5,26.2,Tristan Crama,192
2023,Brentford FC,9,59,131.5,26.2, Zanka,189
2023,Brentford FC,9,59,131.5,26.2,Christian Nørgaard,187
2023,Brentford FC,9,59,131.5,26.2,Ethan Pinnock,187
2023,Brentford FC,9,59,131.5,26.2,Thomas Strakosha,186
2023,Brentford FC,9,59,131.5,26.2,Aaron Hickey,185
2023,Brentford FC,9,59,131.5,26.2,Joshua Dasilva,184
2023,Brentford FC,9,59,131.5,26.2,Vitaly Janelt,184
2023,Brentford FC,9,59,131.5,26.2,Mads Roerslev,184
2023,Brentford FC,9,59,131.5,26.2, David Raya,183
2023,Brentford FC,9,59,131.5,26.2,Alex Gilbert,183
2023,Brentford FC,9,59,131.5,26.2,Frank Onyeka,183
2023,Brentford FC,9,59,131.5,26.2,Kevin Schade,183
2023,Brentford FC,9,59,131.5,26.2,Matthew Cox,182
2023,Brentford FC,9,59,131.5,26.2,Mikkel Damsgaard,180
2023,Brentford FC,9,59,131.5,26.2,Mathias Jensen,180
2023,Brentford FC,9,59,131.5,26.2,Ben Mee,180
2023,Brentford FC,9,59,131.5,26.2,Michael Olakigbe,180
2023,Brentford FC,9,59,131.5,26.2,Yegor Yarmolyuk,180
2023,Brentford FC,9,59,131.5,26.2,Finley Stevens,179
2023,Brentford FC,9,59,131.5,26.2,Ivan Toney,179
2023,Brentford FC,9,59,131.5,26.2,Saman Ghoddos,176
2023,Brentford FC,9,59,131.5,26.2,Yoane Wissa,176
2023,Brentford FC,9,59,131.5,26.2,Shandon Baptiste,175
2023,Fulham FC,10,52,130.6,28.2,George Wickens,198
2023,Fulham FC,10,52,130.6,28.2,Tosin Adarabioyo,196
2023,Fulham FC,10,52,130.6,28.2,Issa Diop,194
2023,Fulham FC,10,52,130.6,28.2,Marek Rodák,194
2023,Fulham FC,10,52,130.6,28.2,Shane Duffy,193
2023,Fulham FC,10,52,130.6,28.2,Callum McFarlane,191
2023,Fulham FC,10,52,130.6,28.2, Carlos Vinícius,190
2023,Fulham FC,10,52,130.6,28.2, João Palhinha,190
2023,Fulham FC,10,52,130.6,28.2,Bernd Leno,190
2023,Fulham FC,10,52,130.6,28.2,Aleksandar Mitrović,189
2023,Fulham FC,10,52,130.6,28.2,Charlie Robinson,188
2023,Fulham FC,10,52,130.6,28.2,Tim Ream,186
2023,Fulham FC,10,52,130.6,28.2,Tom Cairney,185
2023,Fulham FC,10,52,130.6,28.2,Kristian Šekularac,185
2023,Fulham FC,10,52,130.6,28.2,Matthew Dibley-Dias,183
2023,Fulham FC,10,52,130.6,28.2,Antonee Robinson,183
2023,Fulham FC,10,52,130.6,28.2,Layvin Kurzawa,182
2023,Fulham FC,10,52,130.6,28.2,Saša Lukić,182
2023,Fulham FC,10,52,130.6,28.2,Terry Ablade,181
2023,Fulham FC,10,52,130.6,28.2,Harrison Reed,181
2023,Fulham FC,10,52,130.6,28.2,Kenny Tete,180
2023,Fulham FC,10,52,130.6,28.2, Andreas Pereira,178
2023,Fulham FC,10,52,130.6,28.2,Luciano D'Auria-Henry,178
2023,Fulham FC,10,52,130.6,28.2, Willian,175
2023,Fulham FC,10,52,130.6,28.2,Tyrese Francois,173
2023,Crystal Palace,11,45,128.2,26.7,Owen Goodman,193
2023,Crystal Palace,11,45,128.2,26.7,Sam Johnstone,193
2023,Crystal Palace,11,45,128.2,26.7,Joachim Andersen,192
2023,Crystal Palace,11,45,128.2,26.7,Jean-Philippe Mateta,192
2023,Crystal Palace,11,45,128.2,26.7,James Tomkins,192
2023,Crystal Palace,11,45,128.2,26.7,Joe Whitworth,192
2023,Crystal Palace,11,45,128.2,26.7, Guaita,190
2023,Crystal Palace,11,45,128.2,26.7,Chris Richards,188
2023,Crystal Palace,11,45,128.2,26.7,Odsonne Édouard,187
2023,Crystal Palace,11,45,128.2,26.7,Luka Milivojević,186
2023,Crystal Palace,11,45,128.2,26.7,Joel Ward,186
2023,Crystal Palace,11,45,128.2,26.7, Adler Nascimento,185
2023,Crystal Palace,11,45,128.2,26.7,Will Hughes,185
2023,Crystal Palace,11,45,128.2,26.7,Nathan Ferguson,184
2023,Crystal Palace,11,45,128.2,26.7,Michael Olise,184
2023,Crystal Palace,11,45,128.2,26.7,Naouirou Ahamada,183
2023,Crystal Palace,11,45,128.2,26.7,Kofi Balmer,183
2023,Crystal Palace,11,45,128.2,26.7,Albert Lokonga,183
2023,Crystal Palace,11,45,128.2,26.7,David Ozoh,183
2023,Crystal Palace,11,45,128.2,26.7,Jordan Ayew,182
2023,Crystal Palace,11,45,128.2,26.7,Marc Guéhi,182
2023,Crystal Palace,11,45,128.2,26.7,Jaïro Riedewald,182
2023,Crystal Palace,11,45,128.2,26.7,Kaden Rodney,181
2023,Crystal Palace,11,45,128.2,26.7,Cheick Doucouré,180
2023,Crystal Palace,11,45,128.2,26.7,Jack Wells-Morrison,180
2023,Crystal Palace,11,45,128.2,26.7,Wilfried Zaha,180
2023,Crystal Palace,11,45,128.2,26.7,Eberechi Eze,178
2023,Crystal Palace,11,45,128.2,26.7,James McArthur,178
2023,Crystal Palace,11,45,128.2,26.7,Jeffrey Schlupp,178
2023,Crystal Palace,11,45,128.2,26.7,Tayo Adaramola,177
2023,Crystal Palace,11,45,128.2,26.7,Nathaniel Clyne,175
2023,Crystal Palace,11,45,128.2,26.7,Tyrick Mitchell,175
2023,Chelsea FC,12,44,124.3,26.3,Lucas Bergström,205
2023,Chelsea FC,12,44,124.3,26.3,Benoît Badiashile,194
2023,Chelsea FC,12,44,124.3,26.3,Edouard Mendy,194
2023,Chelsea FC,12,44,124.3,26.3,Marcus Bettinelli,193
2023,Chelsea FC,12,44,124.3,26.3,Kai Havertz,193
2023,Chelsea FC,12,44,124.3,26.3,Gabriel Słonina,193
2023,Chelsea FC,12,44,124.3,26.3,Trevoh Chalobah,192
2023,Chelsea FC,12,44,124.3,26.3,Armando Broja,191
2023,Chelsea FC,12,44,124.3,26.3,Ruben Loftus-Cheek,191
2023,Chelsea FC,12,44,124.3,26.3,Denis Zakaria,191
2023,Chelsea FC,12,44,124.3,26.3, Kepa,189
2023,Chelsea FC,12,44,124.3,26.3,Carney Chukwuemeka,187
2023,Chelsea FC,12,44,124.3,26.3,Pierre-Emerick Aubameyang,186
2023,Chelsea FC,12,44,124.3,26.3,Wesley Fofana,186
2023,Chelsea FC,12,44,124.3,26.3,Kalidou Koulibaly,186
2023,Chelsea FC,12,44,124.3,26.3,Alfie Gilchrist,183
2023,Chelsea FC,12,44,124.3,26.3,Conor Gallagher,182
2023,Chelsea FC,12,44,124.3,26.3,Noni Madueke,182
2023,Chelsea FC,12,44,124.3,26.3,Ben Chilwell,181
2023,Chelsea FC,12,44,124.3,26.3,David Fofana,181
2023,Chelsea FC,12,44,124.3,26.3, João Félix,181
2023,Chelsea FC,12,44,124.3,26.3,Mason Mount,181
2023,Chelsea FC,12,44,124.3,26.3, Thiago Silva,181
2023,Chelsea FC,12,44,124.3,26.3,Enzo Fernández,180
2023,Chelsea FC,12,44,124.3,26.3,Hakim Ziyech,180
2023,Chelsea FC,12,44,124.3,26.3,Lewis Hall,179
2023,Chelsea FC,12,44,124.3,26.3,Reece James,179
2023,Chelsea FC,12,44,124.3,26.3, Azpilicueta,178
2023,Chelsea FC,12,44,124.3,26.3,Christian Pulišić,178
2023,Chelsea FC,12,44,124.3,26.3,Mateo Kovačić,177
2023,Chelsea FC,12,44,124.3,26.3,Mykhaylo Mudryk,175
2023,Chelsea FC,12,44,124.3,26.3,Omari Hutchinson,174
2023,Chelsea FC,12,44,124.3,26.3, Cucurella,173
2023,Wolverhampton Wanderers,13,41,123.3,26.7,Saša Kalajdžić,200
2023,Wolverhampton Wanderers,13,41,123.3,26.7,Maximilian Kilman,194
2023,Wolverhampton Wanderers,13,41,123.3,26.7,Daniel Bentley,193
2023,Wolverhampton Wanderers,13,41,123.3,26.7,Nathan Collins,193
2023,Wolverhampton Wanderers,13,41,123.3,26.7, José Sá,192
2023,Wolverhampton Wanderers,13,41,123.3,26.7,Harvey Griffiths,191
2023,Wolverhampton Wanderers,13,41,123.3,26.7,Raúl Jiménez,190
2023,Wolverhampton Wanderers,13,41,123.3,26.7,Louie Moulden,190
2023,Wolverhampton Wanderers,13,41,123.3,26.7,Craig Dawson,188
2023,Wolverhampton Wanderers,13,41,123.3,26.7, Toti,187
2023,Wolverhampton Wanderers,13,41,123.3,26.7,Nathan Fraser,186
2023,Wolverhampton Wanderers,13,41,123.3,26.7, Diego Costa,185
2023,Wolverhampton Wanderers,13,41,123.3,26.7,Mario Lemina,184
2023,Wolverhampton Wanderers,13,41,123.3,26.7, Matheus Cunha,184
2023,Wolverhampton Wanderers,13,41,123.3,26.7, Matheus Nunes,184
2023,Wolverhampton Wanderers,13,41,123.3,26.7,Boubacar Traoré II,183
2023,Wolverhampton Wanderers,13,41,123.3,26.7,Rayan Aït Nouri,180
2023,Wolverhampton Wanderers,13,41,123.3,26.7, Hugo Bueno,180
2023,Wolverhampton Wanderers,13,41,123.3,26.7,Dexter Lembikisa,180
2023,Wolverhampton Wanderers,13,41,123.3,26.7, Rúben Neves,180
2023,Wolverhampton Wanderers,13,41,123.3,26.7, Chiquinho,179
2023,Wolverhampton Wanderers,13,41,123.3,26.7, Adama Traoré,178
2023,Wolverhampton Wanderers,13,41,123.3,26.7,Hee-chan Hwang,177
2023,Wolverhampton Wanderers,13,41,123.3,26.7, Nélson Semedo,177
2023,Wolverhampton Wanderers,13,41,123.3,26.7, João Gomes,176
2023,Wolverhampton Wanderers,13,41,123.3,26.7, Jonny,175
2023,Wolverhampton Wanderers,13,41,123.3,26.7, Pablo Sarabia,174
2023,West Ham United,14,40,121.0,28.2,Alphonse Aréola,195
2023,West Ham United,14,40,121.0,28.2,Gianluca Scamacca,195
2023,West Ham United,14,40,121.0,28.2,Krisztián Hegyi,193
2023,West Ham United,14,40,121.0,28.2,Tomáš Souček,192
2023,West Ham United,14,40,121.0,28.2,Angelo Ogbonna,191
2023,West Ham United,14,40,121.0,28.2,Nayef Aguerd,190
2023,West Ham United,14,40,121.0,28.2,Joseph Anang,190
2023,West Ham United,14,40,121.0,28.2,Łukasz Fabiański,190
2023,West Ham United,14,40,121.0,28.2,Kurt Zouma,190
2023,West Ham United,14,40,121.0,28.2,Michael Forbes,188
2023,West Ham United,14,40,121.0,28.2,Levi Laing,188
2023,West Ham United,14,40,121.0,28.2,Regan Clayton,187
2023,West Ham United,14,40,121.0,28.2, Luizão,187
2023,West Ham United,14,40,121.0,28.2,Lewis Orford,187
2023,West Ham United,14,40,121.0,28.2,Jamal Baptiste,186
2023,West Ham United,14,40,121.0,28.2,Thilo Kehrer,186
2023,West Ham United,14,40,121.0,28.2,Kaelan Casey,185
2023,West Ham United,14,40,121.0,28.2,Declan Rice,185
2023,West Ham United,14,40,121.0,28.2,Divin Mubama,183
2023,West Ham United,14,40,121.0,28.2,Freddie Potts,183
2023,West Ham United,14,40,121.0,28.2,Kamarai Simon-Swyer,183
2023,West Ham United,14,40,121.0,28.2,Oliver Scarles,182
2023,West Ham United,14,40,121.0,28.2,Michail Antonio,180
2023,West Ham United,14,40,121.0,28.2, Lucas Paquetá,180
2023,West Ham United,14,40,121.0,28.2,Maxwel Cornet,179
2023,West Ham United,14,40,121.0,28.2,Flynn Downes,178
2023,West Ham United,14,40,121.0,28.2,Danny Ings,178
2023,West Ham United,14,40,121.0,28.2, Pablo Fornals,178
2023,West Ham United,14,40,121.0,28.2, Emerson,176
2023,West Ham United,14,40,121.0,28.2,Jarrod Bowen,175
2023,West Ham United,14,40,121.0,28.2,Ben Johnson,175
2023,West Ham United,14,40,121.0,28.2,Keenan Appiah-Forson,174
2023,West Ham United,14,40,121.0,28.2,Vladimír Coufal,174
2023,AFC Bournemouth,15,39,120.4,26.3,Kieffer Moore,196
2023,AFC Bournemouth,15,39,120.4,26.3,Philip Billing,193
2023,AFC Bournemouth,15,39,120.4,26.3,Chris Mepham,191
2023,AFC Bournemouth,15,39,120.4,26.3,Mark Travers,191
2023,AFC Bournemouth,15,39,120.4,26.3,Lloyd Kelly,190
2023,AFC Bournemouth,15,39,120.4,26.3, Neto,190
2023,AFC Bournemouth,15,39,120.4,26.3,Darren Randolph,188
2023,AFC Bournemouth,15,39,120.4,26.3,Dominic Solanke,187
2023,AFC Bournemouth,15,39,120.4,26.3,Ilya Zabarnyi,187
2023,AFC Bournemouth,15,39,120.4,26.3, Michael Dacosta Gonzalez,186
2023,AFC Bournemouth,15,39,120.4,26.3,Joe Rothwell,185
2023,AFC Bournemouth,15,39,120.4,26.3,Antoine Semenyo,185
2023,AFC Bournemouth,15,39,120.4,26.3,Marcos Senesi,185
2023,AFC Bournemouth,15,39,120.4,26.3,Jack Stephens,185
2023,AFC Bournemouth,15,39,120.4,26.3,Hamed Traorè,184
2023,AFC Bournemouth,15,39,120.4,26.3,Jaidon Anthony,183
2023,AFC Bournemouth,15,39,120.4,26.3,Maxwell Kinsey-Wellings,183
2023,AFC Bournemouth,15,39,120.4,26.3,Junior Stanislas,183
2023,AFC Bournemouth,15,39,120.4,26.3,Jack Wadham,183
2023,AFC Bournemouth,15,39,120.4,26.3,Cameron Plain,182
2023,AFC Bournemouth,15,39,120.4,26.3,Ryan Fredericks,181
2023,AFC Bournemouth,15,39,120.4,26.3,Ben Greenwood,180
2023,AFC Bournemouth,15,39,120.4,26.3,Adam Smith,180
2023,AFC Bournemouth,15,39,120.4,26.3,Jack Stacey,180
2023,AFC Bournemouth,15,39,120.4,26.3,Jefferson Lerma,179
2023,AFC Bournemouth,15,39,120.4,26.3,Ryan Christie,178
2023,AFC Bournemouth,15,39,120.4,26.3,Marcus Tavernier,178
2023,AFC Bournemouth,15,39,120.4,26.3,Daniel Adu-Adjei,177
2023,AFC Bournemouth,15,39,120.4,26.3,Dango Ouattara,177
2023,AFC Bournemouth,15,39,120.4,26.3,Lewis Cook,175
2023,AFC Bournemouth,15,39,120.4,26.3,Matías Viña,175
2023,AFC Bournemouth,15,39,120.4,26.3,Dominic Sadi,174
2023,AFC Bournemouth,15,39,120.4,26.3,David Brooks,173
2023,Nottingham Forest,16,38,116.1,26.5,Wayne Hennessey,198
2023,Nottingham Forest,16,38,116.1,26.5,Willy Boly,195
2023,Nottingham Forest,16,38,116.1,26.5,Chris Wood,191
2023,Nottingham Forest,16,38,116.1,26.5, Felipe Monteiro,190
2023,Nottingham Forest,16,38,116.1,26.5,Moussa Niakhaté,190
2023,Nottingham Forest,16,38,116.1,26.5,Sam Surridge,190
2023,Nottingham Forest,16,38,116.1,26.5,Joe Worrall,190
2023,Nottingham Forest,16,38,116.1,26.5,Ryan Yates,190
2023,Nottingham Forest,16,38,116.1,26.5,Cheikhou Kouyaté,189
2023,Nottingham Forest,16,38,116.1,26.5,Scott McKenna,189
2023,Nottingham Forest,16,38,116.1,26.5,Dean Henderson,188
2023,Nottingham Forest,16,38,116.1,26.5,George Shelvey,188
2023,Nottingham Forest,16,38,116.1,26.5,Lyle Taylor,188
2023,Nottingham Forest,16,38,116.1,26.5,Giulian Biancone,187
2023,Nottingham Forest,16,38,116.1,26.5, Cafú,185
2023,Nottingham Forest,16,38,116.1,26.5,Steve Cook,185
2023,Nottingham Forest,16,38,116.1,26.5,Keylor Navas,185
2023,Nottingham Forest,16,38,116.1,26.5,Jonjo Shelvey,184
2023,Nottingham Forest,16,38,116.1,26.5,Taiwo Awoniyi,183
2023,Nottingham Forest,16,38,116.1,26.5,Harry Toffolo,183
2023,Nottingham Forest,16,38,116.1,26.5,Neco Williams,183
2023,Nottingham Forest,16,38,116.1,26.5,Remo Freuler,181
2023,Nottingham Forest,16,38,116.1,26.5,Zach Abbott,180
2023,Nottingham Forest,16,38,116.1,26.5,Detlef Osong,180
2023,Nottingham Forest,16,38,116.1,26.5,Oliver Hammond,179
2023,Nottingham Forest,16,38,116.1,26.5,Brennan Johnson,179
2023,Nottingham Forest,16,38,116.1,26.5,Alex Gibson-Hammond,178
2023,Nottingham Forest,16,38,116.1,26.5,Orel Mangala,178
2023,Nottingham Forest,16,38,116.1,26.5,Harry Arter,177
2023,Nottingham Forest,16,38,116.1,26.5,Jack Colback,177
2023,Nottingham Forest,16,38,116.1,26.5, Danilo,177
2023,Nottingham Forest,16,38,116.1,26.5, Gustavo Scarpa,177
2023,Nottingham Forest,16,38,116.1,26.5,Sèrge Aurier,176
2023,Nottingham Forest,16,38,116.1,26.5,André Ayew,175
2023,Nottingham Forest,16,38,116.1,26.5,Emmanuel Dennis,175
2023,Nottingham Forest,16,38,116.1,26.5,Jesse Lingard,175
2023,Nottingham Forest,16,38,116.1,26.5,Omar Richards,174
2023,Everton FC,17,36,113.3,26.6,Asmir Begović,199
2023,Everton FC,17,36,113.3,26.6,Reece Welch,197
2023,Everton FC,17,36,113.3,26.6,Yerry Mina,195
2023,Everton FC,17,36,113.3,26.6,Amadou Onana,195
2023,Everton FC,17,36,113.3,26.6,Andy Lonergan,193
2023,Everton FC,17,36,113.3,26.6,Isaac Price,193
2023,Everton FC,17,36,113.3,26.6,Ellis Simms,191
2023,Everton FC,17,36,113.3,26.6,Dominic Calvert-Lewin,189
2023,Everton FC,17,36,113.3,26.6,Nathan Patterson,189
2023,Everton FC,17,36,113.3,26.6,Michael Keane,188
2023,Everton FC,17,36,113.3,26.6,Mason Holgate,187
2023,Everton FC,17,36,113.3,26.6,James Garner,186
2023,Everton FC,17,36,113.3,26.6,Conor Coady,185
2023,Everton FC,17,36,113.3,26.6,Jordan Pickford,185
2023,Everton FC,17,36,113.3,26.6,James Tarkowski,185
2023,Everton FC,17,36,113.3,26.6,Charlie Whitaker,185
2023,Everton FC,17,36,113.3,26.6,Ben Godfrey,184
2023,Everton FC,17,36,113.3,26.6,Abdoulaye Doucouré,183
2023,Everton FC,17,36,113.3,26.6,Demarai Gray,183
2023,Everton FC,17,36,113.3,26.6,Alex Iwobi,183
2023,Everton FC,17,36,113.3,26.6,Dwight McNeil,183
2023,Everton FC,17,36,113.3,26.6,Andros Townsend,181
2023,Everton FC,17,36,113.3,26.6,Tom Davies,180
2023,Everton FC,17,36,113.3,26.6,Stanley Mills,180
2023,Everton FC,17,36,113.3,26.6,Vitaliy Mykolenko,180
2023,Everton FC,17,36,113.3,26.6,Sean McAllister,179
2023,Everton FC,17,36,113.3,26.6,Ishé Samuels-Smith,178
2023,Everton FC,17,36,113.3,26.6,Séamus Coleman,177
2023,Everton FC,17,36,113.3,26.6,Kyle John,176
2023,Everton FC,17,36,113.3,26.6,Idrissa Gueye,174
2023,Everton FC,17,36,113.3,26.6, Rúben Vinagre,174
2023,Leicester City,18,34,106.1,26.1,Jannik Vestergaard,199
2023,Leicester City,18,34,106.1,26.1,Harry Souttar,198
2023,Leicester City,18,34,106.1,26.1,Daniel Iversen,191
2023,Leicester City,18,34,106.1,26.1,Danny Ward,191
2023,Leicester City,18,34,106.1,26.1,Jonny Evans,188
2023,Leicester City,18,34,106.1,26.1,Boubakary Soumaré,188
2023,Leicester City,18,34,106.1,26.1,Lewis Brunt,187
2023,Leicester City,18,34,106.1,26.1,Wout Faes,187
2023,Leicester City,18,34,106.1,26.1,Daniel Amartey,186
2023,Leicester City,18,34,106.1,26.1,Timothy Castagne,185
2023,Leicester City,18,34,106.1,26.1,Kelechi Iheanacho,185
2023,Leicester City,18,34,106.1,26.1,Alex Smithies,185
2023,Leicester City,18,34,106.1,26.1,Çağlar Söyüncü,185
2023,Leicester City,18,34,106.1,26.1,Patson Daka,183
2023,Leicester City,18,34,106.1,26.1,James Justin,183
2023,Leicester City,18,34,106.1,26.1,Wilfred Ndidi,183
2023,Leicester City,18,34,106.1,26.1,Victor Kristiansen,181
2023,Leicester City,18,34,106.1,26.1,Dennis Praet,181
2023,Leicester City,18,34,106.1,26.1,Luke Thomas,181
2023,Leicester City,18,34,106.1,26.1, Wanya Marçal,181
2023,Leicester City,18,34,106.1,26.1,Tawanda Maswanhise,180
2023,Leicester City,18,34,106.1,26.1,Ryan Bertrand,179
2023,Leicester City,18,34,106.1,26.1,Jamie Vardy,179
2023,Leicester City,18,34,106.1,26.1,Sammy Braybrooke,178
2023,Leicester City,18,34,106.1,26.1,Kiernan Dewsbury-Hall,178
2023,Leicester City,18,34,106.1,26.1,Joe Wormleighton,178
2023,Leicester City,18,34,106.1,26.1,Youri Tielemans,176
2023,Leicester City,18,34,106.1,26.1,James Maddison,175
