Year,Team,Position,Points,Profit(£),Age,Name,Annual Salary(£)
2024,Manchester City,1,91,176.2,26.6,Walker,9100000
2024,Manchester City,1,91,176.2,26.6,Ake,8320000
2024,Manchester City,1,91,176.2,26.6,Phillips,7800000
2024,Manchester City,1,91,176.2,26.6,Kovacic,7800000
2024,Manchester City,1,91,176.2,26.6,Nunes,6760000
2024,Manchester City,1,91,176.2,26.6,Moraes,5200000
2024,Manchester City,1,91,176.2,26.6,Álvarez,5200000
2024,Manchester City,1,91,176.2,26.6,Ortega,2860000
2024,Manchester City,1,91,176.2,26.6,Doku,2600000
2024,Manchester City,1,91,176.2,26.6,Bobb,2600000
2024,Manchester City,1,91,176.2,26.6,Gomez,2600000
2024,Manchester City,1,91,176.2,26.6,Perrone,1560000
2024,Manchester City,1,91,176.2,26.6,Carson,1560000
2024,Arsenal FC,2,89,172.2,25.0,Havertz,14560000
2024,Arsenal FC,2,89,172.2,25.0,Jesus,13780000
2024,Arsenal FC,2,89,172.2,25.0,Rice,12480000
2024,Arsenal FC,2,89,172.2,25.0,Ødegaard,12480000
2024,Arsenal FC,2,89,172.2,25.0,Partey,10400000
2024,Arsenal FC,2,89,172.2,25.0,Saka,10140000
2024,Arsenal FC,2,89,172.2,25.0,Saliba,9880000
2024,Arsenal FC,2,89,172.2,25.0,Martinelli,9360000
2024,Arsenal FC,2,89,172.2,25.0,White,7800000
2024,Arsenal FC,2,89,172.2,25.0,Zinchenko,7800000
2024,Arsenal FC,2,89,172.2,25.0,Ramsdale,6240000
2024,Arsenal FC,2,89,172.2,25.0,Luiz Frello Filho,5720000
2024,Arsenal FC,2,89,172.2,25.0,Tierney,5720000
2024,Arsenal FC,2,89,172.2,25.0,Nketiah,5200000
2024,Arsenal FC,2,89,172.2,25.0,Magalhães,5200000
2024,Arsenal FC,2,89,172.2,25.0,Nelson,5200000
2024,Arsenal FC,2,89,172.2,25.0,Tomiyasu,5200000
2024,Arsenal FC,2,89,172.2,25.0,Timber,4680000
2024,Arsenal FC,2,89,172.2,25.0,Trossard,4680000
2024,Arsenal FC,2,89,172.2,25.0,Soares,3900000
2024,Arsenal FC,2,89,172.2,25.0,Kiwior,3016000
2024,Arsenal FC,2,89,172.2,25.0,Elneny,2860000
2024,Arsenal FC,2,89,172.2,25.0,Sambi Lokonga,2600000
2024,Arsenal FC,2,89,172.2,25.0,Vieira,2360000
2024,Arsenal FC,2,89,172.2,25.0,Smith Rowe,2080000
2024,Arsenal FC,2,89,172.2,25.0,Alencar,1560000
2024,Arsenal FC,2,89,172.2,25.0,Tavares,1560000
2024,Liverpool FC,3,82,168.3,26.3,Salah,18200000
2024,Liverpool FC,3,82,168.3,26.3,Van Dijk,11440000
2024,Liverpool FC,3,82,168.3,26.3,Alcántara do Nascimento,10400000
2024,Liverpool FC,3,82,168.3,26.3,Alexander-Arnold,9360000
2024,Liverpool FC,3,82,168.3,26.3,Mac Allister,7800000
2024,Liverpool FC,3,82,168.3,26.3,Becker,7800000
2024,Liverpool FC,3,82,168.3,26.3,Gravenberch,7800000
2024,Liverpool FC,3,82,168.3,26.3,Núñez,7280000
2024,Liverpool FC,3,82,168.3,26.3,Jota,7280000
2024,Liverpool FC,3,82,168.3,26.3,Gakpo,6240000
2024,Liverpool FC,3,82,168.3,26.3,Szoboszlai,6240000
2024,Liverpool FC,3,82,168.3,26.3,Robertson,5200000
2024,Liverpool FC,3,82,168.3,26.3,Matip,5200000
2024,Liverpool FC,3,82,168.3,26.3,Gomez,4420000
2024,Liverpool FC,3,82,168.3,26.3,Konate,3640000
2024,Liverpool FC,3,82,168.3,26.3,Phillips,3360000
2024,Liverpool FC,3,82,168.3,26.3,San Miguel del Castillo,3120000
2024,Liverpool FC,3,82,168.3,26.3,Díaz,2912000
2024,Liverpool FC,3,82,168.3,26.3,Tsimikas,2600000
2024,Liverpool FC,3,82,168.3,26.3,Endo,2600000
2024,Liverpool FC,3,82,168.3,26.3,Carvalho,2080000
2024,Liverpool FC,3,82,168.3,26.3,Elliott,2080000
2024,Liverpool FC,3,82,168.3,26.3,Bajcetic,2080000
2024,Aston Villa,4,68,164.3,26.9,Kamara,7800000
2024,Aston Villa,4,68,164.3,26.9,Lenglet,7800000
2024,Aston Villa,4,68,164.3,26.9,Tielemans,7800000
2024,Aston Villa,4,68,164.3,26.9,Diaby,6760000
2024,Aston Villa,4,68,164.3,26.9,Watkins,6760000
2024,Aston Villa,4,68,164.3,26.9,Coutinho,6500000
2024,Aston Villa,4,68,164.3,26.9,Martinez,6240000
2024,Aston Villa,4,68,164.3,26.9,McGinn,6240000
2024,Aston Villa,4,68,164.3,26.9,Bailey,6240000
2024,Aston Villa,4,68,164.3,26.9,Digne,6240000
2024,Aston Villa,4,68,164.3,26.9,Carlos,5200000
2024,Aston Villa,4,68,164.3,26.9,Gauci,5200000
2024,Aston Villa,4,68,164.3,26.9,Torres,5200000
2024,Aston Villa,4,68,164.3,26.9,Mings,5200000
2024,Aston Villa,4,68,164.3,26.9,Dendoncker,4680000
2024,Aston Villa,4,68,164.3,26.9,Cash,4160000
2024,Aston Villa,4,68,164.3,26.9,Luiz,3900000
2024,Aston Villa,4,68,164.3,26.9,Buendía,3900000
2024,Aston Villa,4,68,164.3,26.9,Konsa,3900000
2024,Aston Villa,4,68,164.3,26.9,Ramsey,3640000
2024,Aston Villa,4,68,164.3,26.9,Zaniolo,3120000
2024,Aston Villa,4,68,164.3,26.9,Chambers,2600000
2024,Aston Villa,4,68,164.3,26.9,Olsen,2600000
2024,Aston Villa,4,68,164.3,26.9,Sanson,2496000
2024,Aston Villa,4,68,164.3,26.9,Moreno,1820000
2024,Aston Villa,4,68,164.3,26.9,Durán,1560000
2024,Tottenham Hotspur,5,66,162.9,25.2,Ndombele,10400000
2024,Tottenham Hotspur,5,66,162.9,25.2,Son,9880000
2024,Tottenham Hotspur,5,66,162.9,25.2,Perisic,9360000
2024,Tottenham Hotspur,5,66,162.9,25.2,Maddison,8840000
2024,Tottenham Hotspur,5,66,162.9,25.2,Romero,8580000
2024,Tottenham Hotspur,5,66,162.9,25.2,Werner,8580000
2024,Tottenham Hotspur,5,66,162.9,25.2,Kulusevski,5720000
2024,Tottenham Hotspur,5,66,162.9,25.2,Hojbjerg,5200000
2024,Tottenham Hotspur,5,66,162.9,25.2,de Andrade,4680000
2024,Tottenham Hotspur,5,66,162.9,25.2,Dier,4420000
2024,Tottenham Hotspur,5,66,162.9,25.2,Porro,4420000
2024,Tottenham Hotspur,5,66,162.9,25.2,Dragusin,4420000
2024,Tottenham Hotspur,5,66,162.9,25.2,Davies,4160000
2024,Tottenham Hotspur,5,66,162.9,25.2,Udogie,3900000
2024,Tottenham Hotspur,5,66,162.9,25.2,Forster,3900000
2024,Tottenham Hotspur,5,66,162.9,25.2,Vicario,3900000
2024,Tottenham Hotspur,5,66,162.9,25.2,Bentancur,3900000
2024,Tottenham Hotspur,5,66,162.9,25.2,Johnson,3640000
2024,Tottenham Hotspur,5,66,162.9,25.2,Lo Celso,3640000
2024,Tottenham Hotspur,5,66,162.9,25.2,Sarr,3640000
2024,Tottenham Hotspur,5,66,162.9,25.2,Solomon,3120000
2024,Tottenham Hotspur,5,66,162.9,25.2,Sessegnon,2860000
2024,Tottenham Hotspur,5,66,162.9,25.2,Bissouma,2860000
2024,Tottenham Hotspur,5,66,162.9,25.2,Reguilón,2756000
2024,Tottenham Hotspur,5,66,162.9,25.2,Winks,2600000
2024,Tottenham Hotspur,5,66,162.9,25.2,van de Ven,2600000
2024,Tottenham Hotspur,5,66,162.9,25.2,Royal,2170000
2024,Tottenham Hotspur,5,66,162.9,25.2,Gil,2080000
2024,Tottenham Hotspur,5,66,162.9,25.2,Skipp,2080000
2024,Tottenham Hotspur,5,66,162.9,25.2,Véliz,1300000
2024,Tottenham Hotspur,5,66,162.9,25.2,Spence,1300000
2024,Tottenham Hotspur,5,66,162.9,25.2,Tanganga,1300000
2024,Chelsea FC,6,63,149.7,24.2,Sterling,16900000
2024,Chelsea FC,6,63,149.7,24.2,Lukaku,16900000
2024,Chelsea FC,6,63,149.7,24.2,James,13000000
2024,Chelsea FC,6,63,149.7,24.2,Chilwell,10400000
2024,Chelsea FC,6,63,149.7,24.2,Fofana,10400000
2024,Chelsea FC,6,63,149.7,24.2,Fofana,10400000
2024,Chelsea FC,6,63,149.7,24.2,Nkunku,10140000
2024,Chelsea FC,6,63,149.7,24.2,Fernández,9360000
2024,Chelsea FC,6,63,149.7,24.2,Cucurella,9100000
2024,Chelsea FC,6,63,149.7,24.2,Arrizabalaga,7800000
2024,Chelsea FC,6,63,149.7,24.2,Caicedo,7800000
2024,Chelsea FC,6,63,149.7,24.2,Sarr,6240000
2024,Chelsea FC,6,63,149.7,24.2,Silva,5720000
2024,Chelsea FC,6,63,149.7,24.2,Chukwuemeka,5200000
2024,Chelsea FC,6,63,149.7,24.2,Ziyech,5200000
2024,Chelsea FC,6,63,149.7,24.2,Colwill,5200000
2024,Chelsea FC,6,63,149.7,24.2,Mudryk,5200000
2024,Chelsea FC,6,63,149.7,24.2,Badiashile,4680000
2024,Chelsea FC,6,63,149.7,24.2,Rahman,4470000
2024,Chelsea FC,6,63,149.7,24.2,Disasi,4160000
2024,Chelsea FC,6,63,149.7,24.2,Palmer,3900000
2024,Chelsea FC,6,63,149.7,24.2,Jackson,3380000
2024,Chelsea FC,6,63,149.7,24.2,Sánchez,3120000
2024,Chelsea FC,6,63,149.7,24.2,Gallagher,2600000
2024,Chelsea FC,6,63,149.7,24.2,Madueke,2600000
2024,Chelsea FC,6,63,149.7,24.2,Chalobah,2600000
2024,Chelsea FC,6,63,149.7,24.2,Ugochukwu,2340000
2024,Chelsea FC,6,63,149.7,24.2,Gusto,2340000
2024,Chelsea FC,6,63,149.7,24.2,Lavia,2340000
2024,Chelsea FC,6,63,149.7,24.2,Broja,2080000
2024,Chelsea FC,6,63,149.7,24.2,Washington,2080000
2024,Chelsea FC,6,63,149.7,24.2,Bettinelli,1820000
2024,Chelsea FC,6,63,149.7,24.2,Fofana,1560000
2024,Chelsea FC,6,63,149.7,24.2,Petrovic,1300000
2024,Newcastle United,7,60,148.3,27.2,Guimarães,8320000
2024,Newcastle United,7,60,148.3,27.2,Isak,6240000
2024,Newcastle United,7,60,148.3,27.2,Trippier,6240000
2024,Newcastle United,7,60,148.3,27.2,Tonali,6240000
2024,Newcastle United,7,60,148.3,27.2,Targett,5200000
2024,Newcastle United,7,60,148.3,27.2,Botman,4680000
2024,Newcastle United,7,60,148.3,27.2,Cassio Apolinário de Lira,4420000
2024,Newcastle United,7,60,148.3,27.2,Barnes,4160000
2024,Newcastle United,7,60,148.3,27.2,Willock,4160000
2024,Newcastle United,7,60,148.3,27.2,Gordon,3120000
2024,Newcastle United,7,60,148.3,27.2,Almiron,3120000
2024,Newcastle United,7,60,148.3,27.2,Pope,3120000
2024,Newcastle United,7,60,148.3,27.2,Burn,2860000
2024,Newcastle United,7,60,148.3,27.2,Krafth,2860000
2024,Newcastle United,7,60,148.3,27.2,Longstaff,2600000
2024,Newcastle United,7,60,148.3,27.2,Livramento,2600000
2024,Newcastle United,7,60,148.3,27.2,Wilson,2400000
2024,Newcastle United,7,60,148.3,27.2,Ritchie,2340000
2024,Newcastle United,7,60,148.3,27.2,Fraser,2173600
2024,Newcastle United,7,60,148.3,27.2,Hendrick,2100000
2024,Newcastle United,7,60,148.3,27.2,Schar,2080000
2024,Newcastle United,7,60,148.3,27.2,Lascelles,2080000
2024,Newcastle United,7,60,148.3,27.2,Dubravka,2080000
2024,Newcastle United,7,60,148.3,27.2,Lewis,2000000
2024,Newcastle United,7,60,148.3,27.2,Murphy,1820000
2024,Newcastle United,7,60,148.3,27.2,Dummett,1820000
2024,Newcastle United,7,60,148.3,27.2,Anderson,1560000
2024,Manchester United,8,60,151.9,26.1,Casimiro,18200000
2024,Manchester United,8,60,151.9,26.1,Mount,13000000
2024,Manchester United,8,60,151.9,26.1,Eriksen,7800000
2024,Manchester United,8,60,151.9,26.1,Shaw,7800000
2024,Manchester United,8,60,151.9,26.1,Onana,6240000
2024,Manchester United,8,60,151.9,26.1,Martínez,6240000
2024,Manchester United,8,60,151.9,26.1,Dalot,4420000
2024,Manchester United,8,60,151.9,26.1,Højlund,4420000
2024,Manchester United,8,60,151.9,26.1,Amrabat,3380000
2024,Manchester United,8,60,151.9,26.1,Garnacho,2600000
2024,Manchester United,8,60,151.9,26.1,Bayindir,1820000
2024,West Ham United,9,52,138.7,28.3,Bowen,7800000
2024,West Ham United,9,52,138.7,28.3,Paquetá,7800000
2024,West Ham United,9,52,138.7,28.3,Ings,6500000
2024,West Ham United,9,52,138.7,28.3,Zouma,6500000
2024,West Ham United,9,52,138.7,28.3,Areola,6240000
2024,West Ham United,9,52,138.7,28.3,Ward-Prowse,5980000
2024,West Ham United,9,52,138.7,28.3,Álvarez,5200000
2024,West Ham United,9,52,138.7,28.3,Palmieri,4940000
2024,West Ham United,9,52,138.7,28.3,Kudus,4680000
2024,West Ham United,9,52,138.7,28.3,Soucek,4680000
2024,West Ham United,9,52,138.7,28.3,Antonio,4420000
2024,West Ham United,9,52,138.7,28.3,Kehrer,4160000
2024,West Ham United,9,52,138.7,28.3,Ogbonna,3640000
2024,West Ham United,9,52,138.7,28.3,Lanzini,3640000
2024,West Ham United,9,52,138.7,28.3,Fabianski,3380000
2024,West Ham United,9,52,138.7,28.3,Cornet,3380000
2024,West Ham United,9,52,138.7,28.3,Benrahma,2860000
2024,West Ham United,9,52,138.7,28.3,Cresswell,2600000
2024,West Ham United,9,52,138.7,28.3,Mavropanos,2600000
2024,West Ham United,9,52,138.7,28.3,Aguerd,2600000
2024,West Ham United,9,52,138.7,28.3,Coufal,1820000
2024,West Ham United,9,52,138.7,28.3,Downes,1300000
2024,Crystal Palace,10,49,138.1,26.7,Henderson,5200000
2024,Crystal Palace,10,49,138.1,26.7,Eze,5200000
2024,Crystal Palace,10,49,138.1,26.7,Olise,5200000
2024,Crystal Palace,10,49,138.1,26.7,Edouard,4680000
2024,Crystal Palace,10,49,138.1,26.7,Andersen,4160000
2024,Crystal Palace,10,49,138.1,26.7,Clyne,4160000
2024,Crystal Palace,10,49,138.1,26.7,Doucouré,3640000
2024,Crystal Palace,10,49,138.1,26.7,Lerma,3640000
2024,Crystal Palace,10,49,138.1,26.7,Richards,2860000
2024,Crystal Palace,10,49,138.1,26.7,Riedewald,2860000
2024,Crystal Palace,10,49,138.1,26.7,Tomkins,2600000
2024,Crystal Palace,10,49,138.1,26.7,Mateta,2600000
2024,Crystal Palace,10,49,138.1,26.7,Schlupp,2600000
2024,Crystal Palace,10,49,138.1,26.7,Guehi,2600000
2024,Crystal Palace,10,49,138.1,26.7,Munoz,2340000
2024,Crystal Palace,10,49,138.1,26.7,Holding,2340000
2024,Crystal Palace,10,49,138.1,26.7,França,2080000
2024,Crystal Palace,10,49,138.1,26.7,Johnstone,2080000
2024,Crystal Palace,10,49,138.1,26.7,Mitchell,2080000
2024,Crystal Palace,10,49,138.1,26.7,Wharton,1820000
2024,Crystal Palace,10,49,138.1,26.7,Ward,1820000
2024,Crystal Palace,10,49,138.1,26.7,Ayew,1820000
2024,Crystal Palace,10,49,138.1,26.7,Hughes,1820000
2024,Brighton & Hove Albion,11,48,133.3,25.9,Fati,8320000
2024,Brighton & Hove Albion,11,48,133.3,25.9,Lallana,4680000
2024,Brighton & Hove Albion,11,48,133.3,25.9,Mitoma,4160000
2024,Brighton & Hove Albion,11,48,133.3,25.9,Dunk,4160000
2024,Brighton & Hove Albion,11,48,133.3,25.9,Gross,3380000
2024,Brighton & Hove Albion,11,48,133.3,25.9,Milner,3120000
2024,Brighton & Hove Albion,11,48,133.3,25.9,Webster,2860000
2024,Brighton & Hove Albion,11,48,133.3,25.9,Welbeck,2860000
2024,Brighton & Hove Albion,11,48,133.3,25.9,Dahoud,2860000
2024,Brighton & Hove Albion,11,48,133.3,25.9,Pedro,2600000
2024,Brighton & Hove Albion,11,48,133.3,25.9,Veltman,2600000
2024,Brighton & Hove Albion,11,48,133.3,25.9,Estupiñán,2600000
2024,Brighton & Hove Albion,11,48,133.3,25.9,March,2600000
2024,Brighton & Hove Albion,11,48,133.3,25.9,de Paulo,2340000
2024,Brighton & Hove Albion,11,48,133.3,25.9,Verbruggen,1820000
2024,Brighton & Hove Albion,11,48,133.3,25.9,Lamptey,1820000
2024,Brighton & Hove Albion,11,48,133.3,25.9,Ferguson,1560000
2024,Brighton & Hove Albion,11,48,133.3,25.9,Paul van Hecke,1560000
2024,Brighton & Hove Albion,11,48,133.3,25.9,Zeqiri,1300000
2024,AFC Bournemouth,12,48,137.3,25.7,Kluivert,4160000
2024,AFC Bournemouth,12,48,137.3,25.7,Adams,3120000
2024,AFC Bournemouth,12,48,137.3,25.7,Semenyo,2600000
2024,AFC Bournemouth,12,48,137.3,25.7,Brooks,2600000
2024,AFC Bournemouth,12,48,137.3,25.7,Solanke,2600000
2024,AFC Bournemouth,12,48,137.3,25.7,Zabarnyi,2600000
2024,AFC Bournemouth,12,48,137.3,25.7,Senesi,2600000
2024,AFC Bournemouth,12,48,137.3,25.7,Murara,2600000
2024,AFC Bournemouth,12,48,137.3,25.7,Christie,2600000
2024,AFC Bournemouth,12,48,137.3,25.7,Traorè,2340000
2024,AFC Bournemouth,12,48,137.3,25.7,Billing,2340000
2024,AFC Bournemouth,12,48,137.3,25.7,Scott,2080000
2024,AFC Bournemouth,12,48,137.3,25.7,Cook,2080000
2024,AFC Bournemouth,12,48,137.3,25.7,Smith,1820000
2024,AFC Bournemouth,12,48,137.3,25.7,Mepham,1820000
2024,AFC Bournemouth,12,48,137.3,25.7,Ouattara,1820000
2024,AFC Bournemouth,12,48,137.3,25.7,Tavernier,1820000
2024,AFC Bournemouth,12,48,137.3,25.7,Aarons,1820000
2024,AFC Bournemouth,12,48,137.3,25.7,Faivre,1820000
2024,AFC Bournemouth,12,48,137.3,25.7,Fredericks,1820000
2024,AFC Bournemouth,12,48,137.3,25.7,Radu,1560000
2024,AFC Bournemouth,12,48,137.3,25.7,Kelly,1560000
2024,AFC Bournemouth,12,48,137.3,25.7,Kerkez,1560000
2024,AFC Bournemouth,12,48,137.3,25.7,Randolph,1300000
2024,AFC Bournemouth,12,48,137.3,25.7,Anthony,1300000
2024,Fulham FC,13,47,124.6,28.4,Leno,6760000
2024,Fulham FC,13,47,124.6,28.4,Jimenez,5200000
2024,Fulham FC,13,47,124.6,28.4,da Silva,4680000
2024,Fulham FC,13,47,124.6,28.4,Iwobi,4160000
2024,Fulham FC,13,47,124.6,28.4,Palhinha,4160000
2024,Fulham FC,13,47,124.6,28.4,Diop,3640000
2024,Fulham FC,13,47,124.6,28.4,Traore,3380000
2024,Fulham FC,13,47,124.6,28.4,Castagne,3380000
2024,Fulham FC,13,47,124.6,28.4,Lukic,3276000
2024,Fulham FC,13,47,124.6,28.4,Tete,2650000
2024,Fulham FC,13,47,124.6,28.4,Pereira,2600000
2024,Fulham FC,13,47,124.6,28.4,Robinson,2600000
2024,Fulham FC,13,47,124.6,28.4,Bassey,2340000
2024,Fulham FC,13,47,124.6,28.4,Adarabioyo,2110000
2024,Fulham FC,13,47,124.6,28.4,Vinícius,2080000
2024,Fulham FC,13,47,124.6,28.4,Mbabu,2080000
2024,Fulham FC,13,47,124.6,28.4,Knockaert,1950000
2024,Fulham FC,13,47,124.6,28.4,Reid,1820000
2024,Fulham FC,13,47,124.6,28.4,Wilson,1820000
2024,Fulham FC,13,47,124.6,28.4,Ballo-Toure,1690000
2024,Fulham FC,13,47,124.6,28.4,Reed,1560000
2024,Fulham FC,13,47,124.6,28.4,Ream,1560000
2024,Fulham FC,13,47,124.6,28.4,Cairney,1560000
2024,Wolverhampton Wanderers,14,46,129.0,26.6,Guedes,4680000
2024,Wolverhampton Wanderers,14,46,129.0,26.6,Sarabia,4680000
2024,Wolverhampton Wanderers,14,46,129.0,26.6,Silva,4160000
2024,Wolverhampton Wanderers,14,46,129.0,26.6,Semedo,4160000
2024,Wolverhampton Wanderers,14,46,129.0,26.6,Hwang,3640000
2024,Wolverhampton Wanderers,14,46,129.0,26.6,Podence,3120000
2024,Wolverhampton Wanderers,14,46,129.0,26.6,Cunha,3120000
2024,Wolverhampton Wanderers,14,46,129.0,26.6,Traoré,2860000
2024,Wolverhampton Wanderers,14,46,129.0,26.6,Doherty,2600000
2024,Wolverhampton Wanderers,14,46,129.0,26.6,Neto,2600000
2024,Wolverhampton Wanderers,14,46,129.0,26.6,Dawson,2340000
2024,Wolverhampton Wanderers,14,46,129.0,26.6,Lemina,2340000
2024,Wolverhampton Wanderers,14,46,129.0,26.6,Hoever,2100000
2024,Wolverhampton Wanderers,14,46,129.0,26.6,Sá,2080000
2024,Wolverhampton Wanderers,14,46,129.0,26.6,Bellegarde,1820000
2024,Wolverhampton Wanderers,14,46,129.0,26.6,Kalajdzic,1820000
2024,Wolverhampton Wanderers,14,46,129.0,26.6,Gomes,1560000
2024,Wolverhampton Wanderers,14,46,129.0,26.6,Bueno,1560000
2024,Everton FC,15,40,117.5,27.1,Doucouré,6760000
2024,Everton FC,15,40,117.5,27.1,Pickford,6500000
2024,Everton FC,15,40,117.5,27.1,Gomes,5835000
2024,Everton FC,15,40,117.5,27.1,Onana,5200000
2024,Everton FC,15,40,117.5,27.1,Alli,5200000
2024,Everton FC,15,40,117.5,27.1,Calvert-Lewin,5200000
2024,Everton FC,15,40,117.5,27.1,Tarkowski,5200000
2024,Everton FC,15,40,117.5,27.1,Harrison,4680000
2024,Everton FC,15,40,117.5,27.1,Gueye,4160000
2024,Everton FC,15,40,117.5,27.1,Keane,4160000
2024,Everton FC,15,40,117.5,27.1,Godfrey,4000000
2024,Everton FC,15,40,117.5,27.1,Holgate,3640000
2024,Everton FC,15,40,117.5,27.1,Mykolenko,3016000
2024,Everton FC,15,40,117.5,27.1,Coleman,2860000
2024,Everton FC,15,40,117.5,27.1,Danjuma,2730000
2024,Everton FC,15,40,117.5,27.1,Maupay,2600000
2024,Everton FC,15,40,117.5,27.1,Gomes,2600000
2024,Everton FC,15,40,117.5,27.1,Young,2080000
2024,Everton FC,15,40,117.5,27.1,Branthwaite,1820000
2024,Everton FC,15,40,117.5,27.1,Garner,1560000
2024,Everton FC,15,40,117.5,27.1,Chermiti,1560000
2024,Everton FC,15,40,117.5,27.1,Patterson,1456000
2024,Everton FC,15,40,117.5,27.1,McNeil,1300000
2024,Brentford FC,16,39,118.6,26.6,Raya,4420000
2024,Brentford FC,16,39,118.6,26.6,Mee,2860000
2024,Brentford FC,16,39,118.6,26.6,Jensen,2600000
2024,Brentford FC,16,39,118.6,26.6,Mbeumo,2340000
2024,Brentford FC,16,39,118.6,26.6,Onyeka,2080000
2024,Brentford FC,16,39,118.6,26.6,Ajer,2080000
2024,Brentford FC,16,39,118.6,26.6,Nørgaard,1820000
2024,Brentford FC,16,39,118.6,26.6,Lewis-Potter,1820000
2024,Brentford FC,16,39,118.6,26.6,Henry,1820000
2024,Brentford FC,16,39,118.6,26.6,Hickey,1560000
2024,Brentford FC,16,39,118.6,26.6,Pinnock,1560000
2024,Brentford FC,16,39,118.6,26.6,Flekken,1560000
2024,Brentford FC,16,39,118.6,26.6,Damsgaard,1560000
2024,Brentford FC,16,39,118.6,26.6,Collins,1560000
2024,Brentford FC,16,39,118.6,26.6,Janelt,1560000
2024,Nottingham Forest,17,32,120.5,25.7,Origi,6240000
2024,Nottingham Forest,17,32,120.5,25.7,Hudson-Odoi,4160000
2024,Nottingham Forest,17,32,120.5,25.7,Wood,4160000
2024,Nottingham Forest,17,32,120.5,25.7,Augusto de Almeida,4160000
2024,Nottingham Forest,17,32,120.5,25.7,Gibbs-White,4160000
2024,Nottingham Forest,17,32,120.5,25.7,Sangare,3900000
2024,Nottingham Forest,17,32,120.5,25.7,Shelvey,3900000
2024,Nottingham Forest,17,32,120.5,25.7,Worrall,2600000
2024,Nottingham Forest,17,32,120.5,25.7,Williams,2600000
2024,Nottingham Forest,17,32,120.5,25.7,Awoniyi,2600000
2024,Nottingham Forest,17,32,120.5,25.7,Kouyate,2340000
2024,Nottingham Forest,17,32,120.5,25.7,Niakhaté,2340000
2024,Nottingham Forest,17,32,120.5,25.7,Vlachodimos,2340000
2024,Nottingham Forest,17,32,120.5,25.7,Hwang,2340000
2024,Nottingham Forest,17,32,120.5,25.7,Dennis,2080000
2024,Nottingham Forest,17,32,120.5,25.7,Reyna,2080000
2024,Nottingham Forest,17,32,120.5,25.7,Turner,2080000
2024,Nottingham Forest,17,32,120.5,25.7,Aina,2080000
2024,Nottingham Forest,17,32,120.5,25.7,Boly,2080000
2024,Nottingham Forest,17,32,120.5,25.7,Omobamidele,1820000
2024,Nottingham Forest,17,32,120.5,25.7,Sels,1820000
2024,Nottingham Forest,17,32,120.5,25.7,Dominguez,1820000
2024,Nottingham Forest,17,32,120.5,25.7,Luiz da Silva,1560000
2024,Nottingham Forest,17,32,120.5,25.7,Scarpa,1560000
2024,Nottingham Forest,17,32,120.5,25.7,Costa dos Santos,1560000
2024,Nottingham Forest,17,32,120.5,25.7,Richards,1560000
2024,Nottingham Forest,17,32,120.5,25.7,Mangala,1560000
2024,Nottingham Forest,17,32,120.5,25.7,Elanga,1300000
2024,Nottingham Forest,17,32,120.5,25.7,Montiel,1300000
2024,Luton Town,18,26,114.0,26.7,Machado,5200000
2024,Luton Town,18,26,114.0,26.7,Bamford,3640000
2024,Luton Town,18,26,114.0,26.7,Firpo,3120000
2024,Luton Town,18,26,114.0,26.7,James,2600000
2024,Luton Town,18,26,114.0,26.7,Roca,2600000
2024,Luton Town,18,26,114.0,26.7,Struijk,2600000
2024,Luton Town,18,26,114.0,26.7,Aaronson,2340000
2024,Luton Town,18,26,114.0,26.7,Llorente,2340000
2024,Luton Town,18,26,114.0,26.7,Dallas,2340000
2024,Luton Town,18,26,114.0,26.7,Kristensen,2080000
2024,Luton Town,18,26,114.0,26.7,Koch,2080000
2024,Luton Town,18,26,114.0,26.7,Giles,1820000
2024,Luton Town,18,26,114.0,26.7,Costa,1690000
2024,Luton Town,18,26,114.0,26.7,Meslier,1560000
2024,Luton Town,18,26,114.0,26.7,Brown,1560000
2024,Luton Town,18,26,114.0,26.7,Nakamba,1560000
2024,Luton Town,18,26,114.0,26.7,Barkley,1560000
2024,Luton Town,18,26,114.0,26.7,Greenwood,1560000
2024,Luton Town,18,26,114.0,26.7,Chong,1560000
2024,Burnley FC,19,24,111.7,24.5,Cork,2340000
2024,Burnley FC,19,24,111.7,24.5,Rodriguez,2080000
2024,Burnley FC,19,24,111.7,24.5,Brownhill,2080000
2024,Burnley FC,19,24,111.7,24.5,Berge,2080000
2024,Burnley FC,19,24,111.7,24.5,Larsen,1820000
2024,Burnley FC,19,24,111.7,24.5,Berg Guðmundsson,1820000
2024,Burnley FC,19,24,111.7,24.5,Redmond,1820000
2024,Burnley FC,19,24,111.7,24.5,Taylor,1560000
2024,Burnley FC,19,24,111.7,24.5,Roberts,1560000
2024,Burnley FC,19,24,111.7,24.5,Amdouni,1560000
2024,Burnley FC,19,24,111.7,24.5,Ramsey,1300000
2024,Burnley FC,19,24,111.7,24.5,Muric,1300000
2024,Burnley FC,19,24,111.7,24.5,Trafford,1300000
2024,Sheffield United,20,16,103.6,25.7,Brereton Díaz,1820000
2024,Sheffield United,20,16,103.6,25.7,Brewster,1820000
2024,Sheffield United,20,16,103.6,25.7,Ahmedhodži?,1560000
2024,Sheffield United,20,16,103.6,25.7,Archer,1560000
2024,Sheffield United,20,16,103.6,25.7,Hamer,1560000
2024,Sheffield United,20,16,103.6,25.7,Davies,1560000
